time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-04-11T15:36:57.148Z,58.4831,-153.7316,77,1.8,ml,,,,0.38,ak,ak0234nafe4y,2023-04-11T15:38:48.337Z,"Kodiak Island region, Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-04-11T15:35:50.140Z,59.8282,-149.1865,3.2,2.1,ml,,,,1.14,ak,ak0234naf5u5,2023-04-11T15:38:32.188Z,"30 km SSE of Lowell Point, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-04-11T15:34:55.509Z,61.8054,-151.674,75,1.2,ml,,,,0.19,ak,ak0234naeyku,2023-04-11T15:36:27.617Z,"25 km SW of Skwentna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2023-04-11T15:31:23.140Z,39.3026667,-122.8483333,6.18,2.22,md,53,40,0.176,0.16,nc,nc73870755,2023-04-11T23:49:14.823Z,"15km SE of Lake Pillsbury, CA",earthquake,0.2,0.86,0.229,53,reviewed,nc,nc
2023-04-11T15:15:01.190Z,17.98,-66.9636666666667,15.8,1.83,md,3,172,0.07739,0.03,pr,pr71404123,2023-04-11T15:40:46.020Z,"5 km W of Fuig, Puerto Rico",earthquake,2.82,1.1,0.161492737889245,3,reviewed,pr,pr
2023-04-11T15:13:08.733Z,36.7054,-116.0748,0,0.5,ml,16,127.58,0.021,0.1617,nn,nn00858078,2023-04-11T16:05:59.910Z,"39 km WNW of Indian Springs, Nevada",earthquake,,2.6,0.21,6,reviewed,nn,nn
2023-04-11T15:05:13.430Z,58.1818333333333,-155.326,1.75,-0.22,ml,7,162,,0.08,av,av91844466,2023-04-11T18:18:22.870Z,"85 km NW of Karluk, Alaska",earthquake,0.24,0.53,0.292229998702519,7,reviewed,av,av
2023-04-11T15:04:22.006Z,60.8328,-147.036,9.3,1.7,ml,,,,0.49,ak,ak0234na8gig,2023-04-11T15:06:05.410Z,"19 km W of Tatitlek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-04-11T14:52:55.450Z,58.1726666666667,-155.293666666667,1.77,-0.24,ml,8,165,,0.09,av,av91844456,2023-04-11T20:17:23.900Z,"Alaska Peninsula",earthquake,0.25,0.48,0.241699213186156,8,reviewed,av,av
2023-04-11T14:43:55.970Z,38.8160019,-122.7835007,1.39,0.85,md,7,105,0.003513,0.01,nc,nc73870735,2023-04-11T15:06:12.526Z,"5km NNW of The Geysers, CA",earthquake,0.46,1.01,0.19,8,automatic,nc,nc
2023-04-11T14:38:26.990Z,38.8380013,-122.8030014,1.89,0.71,md,11,62,0.009893,0.02,nc,nc73870730,2023-04-11T14:56:12.465Z,"7km WNW of Cobb, CA",earthquake,0.34,0.68,0.14,11,automatic,nc,nc
2023-04-11T14:20:00.660Z,51.858,-178.083666666667,3.24,1.48,ml,4,206,,0.14,av,av91844436,2023-04-11T16:57:10.560Z,"99 km W of Adak, Alaska",earthquake,0.66,1.09,0.111440970080243,4,reviewed,av,av
2023-04-11T14:12:28.080Z,17.9386666666667,-66.9555,15.8,2.41,md,7,222,0.0811,0.08,pr,pr71404103,2023-04-11T15:09:23.900Z,"6 km SW of Guánica, Puerto Rico",earthquake,0.5,0.57,0.0758191380611701,5,reviewed,pr,pr
2023-04-11T14:02:18.300Z,38.8198318,-122.8219986,2.24,0.99,md,7,86,0.009971,0.01,nc,nc73870720,2023-04-11T14:20:15.254Z,"7km NW of The Geysers, CA",earthquake,0.47,1.18,0.16,8,automatic,nc,nc
2023-04-11T14:01:31.370Z,51.8573333333333,-178.079833333333,3.31,1.46,ml,5,204,,0.13,av,av91844431,2023-04-11T16:55:03.890Z,"99 km W of Adak, Alaska",earthquake,0.58,0.67,0.216843080752767,5,reviewed,av,av
2023-04-11T13:53:50.770Z,38.5556679,-122.3126678,0.84,2.05,md,20,75,0.0501,0.15,nc,nc73870715,2023-04-11T16:29:14.023Z,"12km E of Angwin, CA",earthquake,0.3,1.65,0.15,18,automatic,nc,nc
2023-04-11T13:44:35.360Z,38.7869987,-122.7278366,2.04,0.78,md,8,89,0.007897,0.01,nc,nc73870710,2023-04-11T14:02:12.139Z,"3km ENE of The Geysers, CA",earthquake,0.45,0.96,0.06,7,automatic,nc,nc
2023-04-11T13:37:44.646Z,64.8231,-147.6741,14.5,0.6,ml,,,,0.23,ak,ak0234n98pog,2023-04-11T13:39:34.606Z,"Central Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-04-11T13:35:27.810Z,34.451,-116.5113333,8.7,1.54,ml,24,65,0.119,0.21,ci,ci40439600,2023-04-11T13:46:56.190Z,"37km NE of Big Bear City, CA",earthquake,0.37,1.15,0.154,26,reviewed,ci,ci
2023-04-11T13:25:49.822Z,59.0629,-151.1926,32.2,1.7,ml,,,,0.28,ak,ak0234n965hi,2023-04-11T13:27:19.363Z,"48 km SE of Port Graham, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-11T13:15:36.974Z,36.7013,-116.0629,0,-0.2,ml,7,289.08,0.029,0.1006,nn,nn00858106,2023-04-11T23:52:32.498Z,"California-Nevada border region",earthquake,,0,0.15,4,reviewed,nn,nn
2023-04-11T13:08:28.456Z,60.5331,-151.9427,81.9,2.4,ml,,,,0.32,ak,ak0234n92gnx,2023-04-11T13:10:15.263Z,"35 km WSW of Salamatof, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-04-11T13:06:08.438Z,62.376,-149.0675,45.5,2.8,ml,,,,0.84,ak,ak0234n91zpf,2023-04-11T13:07:20.057Z,"Central Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-04-11T13:06:03.796Z,63.107,-151.4407,7.9,2.6,ml,,,,0.46,ak,ak0234n91zbl,2023-04-11T15:04:06.507Z,"50 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-11T13:04:57.062Z,36.4761,-116.9468,0,0.1,ml,6,202.06,0.224,0.172,nn,nn00858105,2023-04-11T23:30:54.840Z,"8 km WNW of Furnace Creek, California",earthquake,,0,1.4,5,reviewed,nn,nn
2023-04-11T12:41:08.520Z,17.9415,-66.95,15.31,2.17,md,6,219,0.07515,0.12,pr,pr71404088,2023-04-11T13:20:41.580Z,"Puerto Rico region",earthquake,0.71,0.72,0.10963047486316,6,reviewed,pr,pr
2023-04-11T12:39:01.360Z,37.549,-118.829,4.3,0.32,md,7,309,0.04096,0.03,nc,nc73870700,2023-04-11T18:11:11.588Z,"13km W of Toms Place, CA",earthquake,1.12,1.63,0.106,7,reviewed,nc,nc
2023-04-11T12:36:04.328Z,-5.9635,149.5785,44.203,5.6,mww,137,33,3.119,0.69,us,us6000k3hc,2023-04-11T18:22:21.999Z,"27 km N of Kandrian, Papua New Guinea",earthquake,7.14,5.464,0.054,33,reviewed,us,us
2023-04-11T12:26:41.040Z,46.63183333333333,-120.63866666666667,0.34,1.16,ml,8,141,0.1288,0.19,uw,uw61917136,2023-04-12T00:53:49.960Z,"3 km SSW of Gleed, Washington",earthquake,0.71,4.49,0.24149543322358336,7,reviewed,uw,uw
2023-04-11T12:21:44.561Z,58.1931,-155.3884,0,1.4,ml,,,,0.69,ak,ak0234n8jum0,2023-04-11T12:23:24.620Z,"88 km NW of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-11T12:16:53.567Z,63.1393,-150.4443,95.9,1.3,ml,,,,0.35,ak,ak0234n8isq4,2023-04-11T12:18:55.652Z,"73 km NNE of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-04-11T12:13:50.620Z,61.1516,-150.8775,60.7,1.3,ml,,,,0.76,ak,ak0234n8i5cm,2023-04-11T12:15:37.666Z,"11 km E of Beluga, Alaska",earthquake,,1.7,,,automatic,ak,ak
2023-04-11T12:11:57.200Z,33.2071667,-116.163,4.86,0.54,ml,9,110,0.0515,0.13,ci,ci37522301,2023-04-11T20:16:14.119Z,"8km NNW of Ocotillo Wells, CA",earthquake,0.33,0.54,0.064,3,reviewed,ci,ci
2023-04-11T12:11:38.600Z,34.0071667,-116.3275,11.03,0.41,ml,4,130,0.08081,0.08,ci,ci37522293,2023-04-11T20:12:27.161Z,"14km S of Joshua Tree, CA",earthquake,0.41,1.06,0.067,3,reviewed,ci,ci
2023-04-11T12:11:29.300Z,33.205,-116.1625,5.21,0.88,ml,25,71,0.04938,0.16,ci,ci40439584,2023-04-11T20:09:17.058Z,"7km NNW of Ocotillo Wells, CA",earthquake,0.23,0.39,0.202,15,reviewed,ci,ci
2023-04-11T11:52:08.786Z,-24.0175,-69.0831,91.479,4.3,mb,31,80,1.23,0.66,us,us6000k3h9,2023-04-11T17:04:50.040Z,"139 km ESE of Antofagasta, Chile",earthquake,6.16,5.916,0.125,18,reviewed,us,us
2023-04-11T11:45:48.980Z,33.2001667,-116.1663333,5.54,2.07,ml,76,24,0.04438,0.18,ci,ci40439576,2023-04-11T18:09:15.000Z,"7km NNW of Ocotillo Wells, CA",earthquake,0.14,0.38,0.127,30,reviewed,ci,ci
2023-04-11T11:41:45.690Z,17.9506666666667,-66.9573333333333,15.66,2.53,md,5,212,0.07817,0.06,pr,pr71404063,2023-04-11T13:20:05.280Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.69,0.55,0.211613786389794,5,reviewed,pr,pr
2023-04-11T11:39:19.069Z,52.7827,158.2643,111.292,4.9,mb,119,77,0.336,0.81,us,us6000k3h7,2023-04-11T12:36:05.753Z,"19 km SSW of Vilyuchinsk, Russia",earthquake,8.41,4.649,0.026,468,reviewed,us,us
2023-04-11T11:38:38.090Z,33.2015,-116.1653333,5.44,1.23,ml,46,35,0.04574,0.15,ci,ci40439568,2023-04-11T17:56:56.960Z,"7km NNW of Ocotillo Wells, CA",earthquake,0.17,0.35,0.102,24,reviewed,ci,ci
2023-04-11T11:36:16.630Z,58.1805,-155.3521,1.2,0.4,ml,,,,0.23,ak,ak0234n81klb,2023-04-11T11:38:12.130Z,"86 km NW of Karluk, Alaska",earthquake,,1.2,,,automatic,ak,ak
2023-04-11T11:33:26.625Z,31.60344238,-103.957884,9.357922363,2.4,ml,47,50,0.01184088784,0.2,tx,tx2023hbpc,2023-04-11T20:51:44.599Z,"35 km NNW of Toyah, Texas",earthquake,0.4744561487,0.5048199368,0.1,24,reviewed,tx,tx
2023-04-11T11:33:26.589Z,31.60251988,-103.9589559,9.537878418,2.4,ml,46,50,0.01175753222,0.2,tx,tx2023hbpe,2023-04-11T20:51:41.375Z,"35 km NNW of Toyah, Texas",earthquake,0.5341315127,0.5160363432,0.1,23,reviewed,tx,tx
2023-04-11T11:09:25.710Z,38.8359985,-122.7848358,1.51,0.29,md,10,71,0.004929,0.01,nc,nc73870680,2023-04-11T12:18:13.524Z,"6km WNW of Cobb, CA",earthquake,0.36,0.86,0.14,11,automatic,nc,nc
2023-04-11T11:09:22.594Z,60.3667,-152.4074,84.4,1.5,ml,,,,0.65,ak,ak0234n7vspv,2023-04-11T11:11:48.332Z,"54 km NW of Ninilchik, Alaska",earthquake,,1.3,,,automatic,ak,ak
2023-04-11T11:07:59.296Z,64.8712,-148.9401,17.5,1,ml,,,,0.32,ak,ak0234n7vg49,2023-04-11T11:09:58.239Z,"31 km NNE of Four Mile Road, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-11T10:53:37.990Z,36.5376667,-121.1188333,9.17,1.12,md,26,104,0.02155,0.09,nc,nc73870675,2023-04-11T15:59:15.859Z,"2km ENE of Pinnacles, CA",earthquake,0.23,0.37,0.253,22,reviewed,nc,nc
2023-04-11T10:53:27.380Z,19.2441673278809,-155.403671264648,31.8999996185303,2,md,34,150,,0.119999997,hv,hv73361297,2023-04-11T10:56:45.120Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.64,0.930000007,0.629999995,11,automatic,hv,hv
2023-04-11T10:48:50.240Z,38.7928352,-122.7321701,1.24,0.76,md,6,130,0.01022,0.02,nc,nc73870670,2023-04-11T11:55:11.400Z,"3km NE of The Geysers, CA",earthquake,0.41,1.24,0.04,7,automatic,nc,nc
2023-04-11T10:47:36.759Z,57.3383,-156.4858,90.5,2.6,ml,,,,0.3,ak,ak0234n7ijek,2023-04-11T10:49:27.502Z,"58 km ESE of Ugashik, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-04-11T10:40:26.441Z,62.1482,-150.5707,6.3,1.6,ml,,,,0.84,ak,ak0234n7h0lw,2023-04-11T10:42:33.557Z,"25 km SW of Trapper Creek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-11T10:37:15.207Z,62.3897,-148.7648,17.5,1.6,ml,,,,0.78,ak,ak0234n7gclc,2023-04-11T10:39:06.023Z,"61 km ENE of Susitna North, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-04-11T10:35:39.630Z,35.5,-118.3951667,3.83,1.13,ml,20,67,0.1747,0.18,ci,ci40439560,2023-04-11T13:47:01.720Z,"13km SE of Bodfish, CA",earthquake,0.29,1.09,0.116,11,reviewed,ci,ci
2023-04-11T10:25:27.560Z,19.2468338012695,-155.38850402832,29.9400005340576,2.07,ml,34,138,,0.189999998,hv,hv73361277,2023-04-11T10:30:57.940Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.93,0.839999974,0.2,5,automatic,hv,hv
2023-04-11T10:20:17.362Z,36.9178,-116.2386,0.4,-0.3,ml,8,99.45,0.02,0.0898,nn,nn00858104,2023-04-11T23:21:38.394Z,"46 km E of Beatty, Nevada",earthquake,,5.3,0.97,6,reviewed,nn,nn
2023-04-11T10:15:49.711Z,36.8536,-116.0583,8.4,-0.2,ml,6,199.12,0.082,0.0672,nn,nn00858103,2023-04-11T23:09:14.182Z,"46 km NW of Indian Springs, Nevada",earthquake,,3.5,0.06,2,reviewed,nn,nn
2023-04-11T10:10:12.440Z,19.7693333333333,-155.215833333333,26.82,3.44,ml,44,155,,0.12,hv,hv73361257,2023-04-11T20:59:16.919Z,"12 km W of Paukaa, Hawaii",earthquake,0.39,0.99,0.198241304521102,28,reviewed,hv,hv
2023-04-11T10:09:40.710Z,33.1978333,-115.8863333,8.29,1.19,ml,40,101,0.08041,0.16,ci,ci40439552,2023-04-11T17:33:10.404Z,"13km SSE of Salton City, CA",earthquake,0.18,0.51,0.142,26,reviewed,ci,ci
2023-04-11T10:09:26.050Z,32.933,-116.3598333,10.63,0.6,ml,8,136,0.05213,0.08,ci,ci37522285,2023-04-11T17:38:34.797Z,"20km NE of Pine Valley, CA",earthquake,0.29,0.56,0.101,3,reviewed,ci,ci
2023-04-11T10:08:37.520Z,33.1976667,-115.8865,8.27,1.63,ml,49,61,0.08022,0.14,ci,ci40439544,2023-04-11T17:16:22.160Z,"13km SSE of Salton City, CA",earthquake,0.15,0.52,0.105,22,reviewed,ci,ci
2023-04-11T10:06:13.060Z,39.251,-123.1336667,7.51,1.23,md,15,115,0.1225,0.06,nc,nc73870665,2023-04-11T15:31:12.692Z,"6km ESE of Redwood Valley, CA",earthquake,0.28,0.75,0.095,13,reviewed,nc,nc
2023-04-11T09:58:07.520Z,38.7916679,-122.7275009,-0.37,0.87,md,8,93,0.01108,0.03,nc,nc73870660,2023-04-11T09:59:46.341Z,"3km ENE of The Geysers, CA",earthquake,0.23,2.27,0.26,9,automatic,nc,nc
2023-04-11T09:50:18.680Z,36.5423317,-121.1151657,10.05,1.4,md,10,121,0.0637,0.08,nc,nc73870650,2023-04-11T14:14:13.215Z,"3km ENE of Pinnacles, CA",earthquake,0.7,1.41,0.25,9,automatic,nc,nc
2023-04-11T09:46:22.180Z,38.7926674,-122.7468338,2.89,0.76,md,9,165,0.01229,0.01,nc,nc73870645,2023-04-11T09:48:01.283Z,"2km NNE of The Geysers, CA",earthquake,0.55,1.23,0.37,9,automatic,nc,nc
2023-04-11T09:42:03.650Z,37.7158318,-122.5438309,10.56,1.73,md,21,103,0.09571,0.03,nc,nc73870640,2023-04-11T18:10:29.028Z,"4km WSW of San Francisco Zoo, CA",earthquake,0.23,0.62,0.19,16,automatic,nc,nc
2023-04-11T09:32:40.620Z,38.7891655,-122.7271652,0.17,1.04,md,12,122,0.009532,0.02,nc,nc73870630,2023-04-11T09:34:16.328Z,"3km ENE of The Geysers, CA",earthquake,0.23,0.79,0.2,12,automatic,nc,nc
2023-04-11T09:32:24.420Z,38.7911682,-122.7294998,0.09,1.48,md,14,92,0.009726,0.04,nc,nc73870625,2023-04-11T11:05:18.103Z,"3km ENE of The Geysers, CA",earthquake,0.26,0.73,0.08,16,automatic,nc,nc
2023-04-11T09:31:43.320Z,38.7915,-122.7276667,0.93,1.29,md,25,86,0.008786,0.03,nc,nc73870615,2023-04-11T15:06:11.525Z,"3km ENE of The Geysers, CA",earthquake,0.16,0.26,0.344,15,reviewed,nc,nc
2023-04-11T09:31:15.130Z,38.7910004,-122.7278366,1,1.12,md,10,124,0.01041,0.02,nc,nc73870610,2023-04-11T13:15:12.855Z,"3km ENE of The Geysers, CA",earthquake,0.3,0.68,0.14,11,automatic,nc,nc
2023-04-11T09:31:10.759Z,2.0675,126.6322,37.121,5,mb,74,86,1.482,0.73,us,us6000k3gk,2023-04-11T09:50:41.040Z,"157 km WNW of Tobelo, Indonesia",earthquake,3.57,7.046,0.053,112,reviewed,us,us
2023-04-11T09:30:50.300Z,38.7903328,-122.7281647,1.03,0.89,md,8,91,0.009745,0.01,nc,nc73870605,2023-04-11T10:33:16.903Z,"3km ENE of The Geysers, CA",earthquake,0.24,0.71,0.17,9,automatic,nc,nc
2023-04-11T09:30:39.474Z,63.5357,-147.9334,0,1.5,ml,,,,0.73,ak,ak0234n6tguj,2023-04-11T09:32:20.716Z,"53 km ENE of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-04-11T09:25:39.673Z,60.4224,-151.4654,59.9,1.3,ml,,,,0.54,ak,ak0234n6sea7,2023-04-11T09:27:48.227Z,"9 km W of Kalifornsky, Alaska",earthquake,,1.6,,,automatic,ak,ak
2023-04-11T09:24:27.850Z,38.7981682,-122.7446671,0.49,1.29,md,16,100,0.01201,0.03,nc,nc73870600,2023-04-11T12:49:12.688Z,"2km NNE of The Geysers, CA",earthquake,0.24,0.44,0.1,16,automatic,nc,nc
2023-04-11T09:22:46.460Z,38.8046684,-122.7774963,1.01,1.15,md,25,69,0.008932,0.02,nc,nc73870595,2023-04-11T12:22:12.539Z,"4km NNW of The Geysers, CA",earthquake,0.19,0.3,0.17,24,automatic,nc,nc
2023-04-11T09:21:40.880Z,38.8293343,-122.7906647,1.62,1.23,md,21,84,0.009065,0.01,nc,nc73870590,2023-04-11T11:55:11.503Z,"6km W of Cobb, CA",earthquake,0.2,0.35,0.2,22,automatic,nc,nc
2023-04-11T09:21:06.520Z,33.4115,-116.3438333,13.93,0.65,ml,15,162,0.1309,0.19,ci,ci40439536,2023-04-11T13:47:26.662Z,"18km N of Borrego Springs, CA",earthquake,0.51,1.04,0.218,13,reviewed,ci,ci
2023-04-11T09:20:16.675Z,36.7087,-116.0773,1.1,-0.1,ml,11,115.98,0.021,0.1465,nn,nn00858100,2023-04-11T20:19:27.061Z,"39 km WNW of Indian Springs, Nevada",earthquake,,3.2,0.46,5,reviewed,nn,nn
2023-04-11T09:18:35.640Z,38.7906685,-122.7350006,1.06,1.79,md,32,68,0.02172,0.04,nc,nc73870585,2023-04-11T11:26:15.242Z,"2km NE of The Geysers, CA",earthquake,0.22,0.4,0.2,34,automatic,nc,nc
2023-04-11T09:07:19.220Z,44.735,-110.8755,4.96,-0.17,md,5,152,0.05622,0.03,uu,uu60536761,2023-04-11T13:30:24.180Z,"19 km ENE of West Yellowstone, Montana",earthquake,0.35,1.14,0.064,3,reviewed,uu,uu
2023-04-11T09:04:56.500Z,38.8258324,-122.8513336,1.28,1.08,md,19,95,0.004652,0.02,nc,nc73870580,2023-04-11T09:31:13.522Z,"10km WNW of The Geysers, CA",earthquake,0.2,0.42,0.14,20,automatic,nc,nc
2023-04-11T08:59:44.600Z,51.0055,-176.2885,44.008,3.9,mb,50,205,0.912,0.84,us,us6000k3gf,2023-04-11T14:08:46.526Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,8.75,10.448,0.076,45,reviewed,us,us
2023-04-11T08:57:07.590Z,38.8364983,-122.8031693,2.31,0.79,md,11,59,0.0102,0.01,nc,nc73870575,2023-04-11T11:00:18.073Z,"7km WNW of Cobb, CA",earthquake,0.34,1.23,0.15,13,automatic,nc,nc
2023-04-11T08:51:09.620Z,17.9305,-66.968,15.43,2.24,md,4,237,0.08224,0.07,pr,pr71404053,2023-04-11T08:59:05.110Z,"7 km SW of Guánica, Puerto Rico",earthquake,1,1.01,0.165326305362895,3,reviewed,pr,pr
2023-04-11T08:43:18.410Z,38.8246651,-122.8099976,3.4,0.75,md,9,95,0.00127,0.01,nc,nc73870570,2023-04-11T09:10:16.405Z,"7km NW of The Geysers, CA",earthquake,0.47,2.32,0.42,11,automatic,nc,nc
2023-04-11T08:39:54.760Z,38.8301659,-122.8069992,3.32,0.67,md,10,125,0.007175,0.04,nc,nc73870565,2023-04-11T09:00:19.355Z,"7km W of Cobb, CA",earthquake,0.41,0.75,0.13,9,automatic,nc,nc
2023-04-11T08:35:45.800Z,44.7778333,-110.9646667,8.69,0.34,md,7,204,0.03487,0.12,uu,uu60536756,2023-04-11T13:31:59.190Z,"16 km NE of West Yellowstone, Montana",earthquake,1.02,1.29,0.222,5,reviewed,uu,uu
2023-04-11T08:29:12.120Z,46.83383333333333,-121.82766666666667,-0.45,0.51,ml,12,68,0.01782,0.07,uw,uw61917126,2023-04-11T17:00:33.220Z,"17 km ENE of Ashford, Washington",earthquake,0.32,1.23,0.12419192413855074,5,reviewed,uw,uw
2023-04-11T08:26:58.326Z,64.5438,-148.2389,11.3,1.1,ml,,,,0.7,ak,ak0234n677nr,2023-04-11T08:29:27.396Z,"35 km SSW of Ester, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-04-11T08:24:04.015Z,31.61489891,-104.2622935,6.028735352,2.2,ml,26,70,0.05684075425,0.2,tx,tx2023hbiz,2023-04-11T16:38:18.224Z,"55 km NW of Toyah, Texas",earthquake,0.8948241168,0.8926785827,0.2,23,reviewed,tx,tx
2023-04-11T08:12:42.739Z,36.6919,-115.6146,10,0.8,ml,31,147.86,0.281,0.1422,nn,nn00858076,2023-04-11T16:52:26.346Z,"14 km NNE of Indian Springs, Nevada",earthquake,,2.1,0.39,13,reviewed,nn,nn
2023-04-11T08:02:55.471Z,66.3274,-154.8107,0,3,ml,,,,0.82,ak,ak0234n622hi,2023-04-11T12:41:34.040Z,"39 km NW of Hughes, Alaska",earthquake,,365.3,,,automatic,ak,ak
2023-04-11T08:01:33.314Z,36.488,-116.2172,6.8,0,ml,14,186.17,0.063,0.101,nn,nn00858074,2023-04-11T16:30:46.435Z,"37 km NW of Pahrump, Nevada",earthquake,,2.1,0.84,4,reviewed,nn,nn
2023-04-11T07:35:57.290Z,18.1993,-68.1135,79,3.6,md,19,308,0.2196,0.4,pr,pr2023101001,2023-04-11T12:33:29.040Z,"52 km SE of Punta Cana, Dominican Republic",earthquake,2.66,1.66,0.14,10,reviewed,pr,pr
2023-04-11T07:28:52.987Z,58.4548,-153.5766,68,1.8,ml,,,,0.46,ak,ak0234n5m78y,2023-04-11T07:31:28.731Z,"58 km NW of Aleneva, Alaska",earthquake,,1.2,,,automatic,ak,ak
2023-04-11T07:27:45.934Z,61.6713,-151.4298,15.8,1.6,ml,,,,0.73,ak,ak0234n5lyzl,2023-04-11T07:29:39.172Z,"35 km S of Skwentna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-04-11T07:12:30.430Z,17.934,-66.8385,7.18,3.12,md,15,194,0.05632,0.12,pr,pr71404028,2023-04-11T12:28:06.040Z,"6 km SSW of Indios, Puerto Rico",earthquake,0.41,0.8,0.151415564959278,7,reviewed,pr,pr
2023-04-11T06:58:06.970Z,3.8744,126.8419,40.939,4.6,mb,42,112,3.126,0.74,us,us6000k3fr,2023-04-11T07:17:27.040Z,"227 km SE of Sarangani, Philippines",earthquake,8.06,6.777,0.096,32,reviewed,us,us
2023-04-11T06:29:11.810Z,38.7986679,-122.7483368,2.17,0.75,md,8,180,0.009101,0.01,nc,nc73870555,2023-04-11T07:29:19.888Z,"2km NNE of The Geysers, CA",earthquake,0.53,0.96,0.05,7,automatic,nc,nc
2023-04-11T06:28:11.240Z,17.9653333333333,-66.8206666666667,14.11,2.7,md,7,208,0.0566,0.1,pr,pr71404018,2023-04-11T07:14:29.520Z,"3 km S of Indios, Puerto Rico",earthquake,0.58,0.78,0.0732247799882981,4,reviewed,pr,pr
2023-04-11T06:26:31.570Z,17.9716666666667,-66.8281666666667,14.74,2.56,md,7,204,0.04875,0.11,pr,pr71404008,2023-04-11T06:55:04.890Z,"Puerto Rico region",earthquake,0.68,0.67,0.173040266858275,5,reviewed,pr,pr
2023-04-11T06:26:27.540Z,37.5883331,-121.7058334,3.03,1.38,md,12,77,0.09379,0.05,nc,nc73870550,2023-04-11T20:47:30.744Z,"12km SSE of Livermore, CA",earthquake,0.26,1.65,0.2,11,automatic,nc,nc
2023-04-11T06:20:33.780Z,17.9958333333333,-66.8335,14.14,2.32,md,7,174,0.04821,0.12,pr,pr71403993,2023-04-11T06:32:14.550Z,"1 km W of Indios, Puerto Rico",earthquake,0.62,0.7,0.033956257255372,4,reviewed,pr,pr
2023-04-11T06:16:31.415Z,39.8067,-119.96,10.5,0.4,ml,5,126.62,0.173,0.1833,nn,nn00858096,2023-04-11T20:07:03.026Z,"14 km N of Cold Springs, Nevada",earthquake,,5.6,1.23,3,reviewed,nn,nn
2023-04-11T06:13:58.509Z,35.62383333,-97.9815,7.02,1.27,ml,85,62,0.1304743965,0.3,ok,ok2023hbeq,2023-04-11T12:53:00.008Z,"10 km NNW of El Reno, Oklahoma",earthquake,,0.6,0.22,35,reviewed,ok,ok
2023-04-11T06:13:32.090Z,35.5493333,-118.519,2.53,2.28,ml,51,32,0.119,0.18,ci,ci40439528,2023-04-11T17:09:08.790Z,"5km SSW of Bodfish, CA",earthquake,0.17,0.48,0.263,26,reviewed,ci,ci
2023-04-11T06:09:06.050Z,17.9288333333333,-66.848,14.53,2.61,md,6,223,0.05476,0.08,pr,pr71403978,2023-04-11T07:06:02.329Z,"7 km SE of Maria Antonia, Puerto Rico",earthquake,0.59,0.45,0.0236096046507766,2,reviewed,pr,pr
2023-04-11T06:01:20.330Z,17.9441666666667,-66.844,12.59,2.66,md,14,190,0.0455,0.19,pr,pr71403963,2023-04-11T06:21:13.940Z,"Puerto Rico region",earthquake,0.61,0.35,0.178296067247428,14,reviewed,pr,pr
2023-04-11T05:58:33.142Z,66.8751,-146.9031,0,1.7,ml,,,,1.06,ak,ak0234n4lpzm,2023-04-11T06:02:07.656Z,"northern Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-04-11T05:54:06.674Z,17.7923,-66.8219,10,3.6,ml,6,268,0.275,0.18,us,us6000k3fe,2023-04-11T07:56:48.955Z,"21 km SSE of Maria Antonia, Puerto Rico",earthquake,1.07,1.991,0.105,12,reviewed,us,us
2023-04-11T05:54:00.730Z,17.9388,-66.8393,13,3.1,ml,18,192,0.0539,0.15,pr,pr2023101000,2023-04-11T06:40:44.734Z,"6 km SSW of Indios, Puerto Rico",earthquake,0.76,0.39,0,0,reviewed,pr,pr
2023-04-11T05:47:55.530Z,38.7961655,-122.7320023,0.77,0.73,md,8,140,0.01343,0.01,nc,nc73870535,2023-04-11T06:18:15.280Z,"3km NE of The Geysers, CA",earthquake,0.35,0.71,0.2,8,automatic,nc,nc
